"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","Risk of catastrophic expenditure for surgical care (% of people at risk)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8","41.4","34.4","29.3","29.6","24.6","26.4","23.7","23.6","21.3","21.6","19.5","23.9","25","23.1","22","22.7","22.1",
"Russian Federation","RUS","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","88","81","85","88","91","94","97","97","97","98","98","98","99","99","99","99","98","98","98","98","98","98","98","98","98","98","98","",
"Russian Federation","RUS","People using safely managed drinking water services, urban (% of urban population)","SH.H2O.SMDW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Probability of dying among adolescents ages 15-19 years (per 1,000)","SH.DYN.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.9","6.5","7.2","7.6","7.7","7.4","7","6.8","7.1","7.3","7.1","6.5","6.1","5.9","5.8","5.6","5.3","5","4.7","4.4","4.2","4.1","3.9","3.7","3.5","3.3","3.1","2.9","2.9","",
"Russian Federation","RUS","Prevalence of anemia among children (% of children under 5)","SH.ANM.CHLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7","32.4","31.1","30.1","29.2","28.4","27.8","27.3","26.9","26.6","26.3","26.1","26","25.8","25.7","25.5","25.2","24.9","24.6","24.3","24.1","23.9","23.9","24.1","24.5","25","25.7","","","","",
"Russian Federation","RUS","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","SG.DMK.SRCR.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","49.648021697998","","","","","","","","","","52.3361587524414","","","","","62.7933807373047","","","","","57.9283905029297","54.8877105712891","51.3843994140625","","","","","","","","69.7506637573242","77.0102767944336","80.1912002563477","81.7656936645508","84.1996231079102","84.3713226318359","85.6035919189453","86.5839080810547","86.8182373046875","","87.4109878540039","85.2291717529297","86.3033676147461","85.7779922485352","87.5502014160156","87.7264099121094","89.1163635253906","91.723876953125","","",
"Russian Federation","RUS","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35051989555359","2.24763989448547","","","","","","",
"Russian Federation","RUS","Progression to secondary school, female (%)","SE.SEC.PROG.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.62864","99.83243","100","","","","","",
"Russian Federation","RUS","Secondary education, pupils","SE.SEC.ENRL","","","","","","","","","","","","16832000","","","","","15928000","","","","","13297695","","","","","13662298","13987000","14212000","14233000","14273000","14229680","14154465","14079246","14166000","14528000","14883500","15207000","15613400","15862637","","","","14521818","13558904","12433155","11548337","10797816","10087007","9613548","","9206247","9165252","9092027","9061324","9384610","9566901","9905067","10242404","","",
"Russian Federation","RUS","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20328998565674","6.87902021408081","","","","","","","","","","","7.98307991027832","7.0962700843811","2.63017010688782","1.48180997371674","","","","","3.02474999427795","1.76443004608154","0.963169991970062","","","","",
"Russian Federation","RUS","Persistence to last grade of primary, total (% of cohort)","SE.PRM.PRSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6019134521484","","","","","94.7619323730469","98.2391891479492","","","","","","94.8240737915039","95.2013778686523","96.1460037231445","","","96.597038269043","97.3147125244141","96.4467620849609","99.2816009521484","97.2177429199219","","","","","",
"Russian Federation","RUS","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.59113","101.44836","","","","92.66871","91.61373","93.46518","101.52509","100.9291","","98.4948","100.12232","98.93049","101.07729","102.76033","","104.68439","102.20312","97.16959","96.03637","102.36051","105.28707","101.97796","","","",
"Russian Federation","RUS","Primary school starting age (years)","SE.PRM.AGES","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7",
"Russian Federation","RUS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.758171081543","","","","","","","","","","","","","99.2283630371094","","","","","","","","99.6477813720703","","","","","","","","99.7341079711914","","",
"Russian Federation","RUS","Coverage of social safety net programs in 3rd quintile (% of population)","per_sa_allsa.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1610069632374","","","","","","","70.29517680043","69.0511957847776","68.1953206500276","66.94033624","","","",
"Russian Federation","RUS","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","per_allsp.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.107458910364","25.4997315063947","25.5816345478339","26.6524877561067","","","",
"Russian Federation","RUS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.576019747851","28.0227088726174","27.1159226042149","21.9453568046979","19.3235081435628","28.2459905455541","36.1542075558736","32.5129186409687","28.774776224551","28.2662386299606","30.2604397447226","30.5465771415635","30.6608760867486","31.2668554624625","30.0638814990687","20.876203769442","26.2837145181733","28.7575647007952","27.2441716302622","24.2820963970257","24.5121808935619","26.3667091933687","25.0134125291622","25.6686851451692","30.0037491195828","27.5736527964244","",
"Russian Federation","RUS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","642911699.999996","1394671999.99999","18824115600","169752166900","607905543999.999","1416345229400","1979970026800","2292233094000","2515203961500","4633268042000","7116148555000","8819957023000","10624122950000","12803998654900","16659252588300","21085757381100","26134008125700","32510057136000","40121624262800","37545874123000","44878070370800","58339326709400","66016754460200","70451326756800","76421733096000","80787074950200","83235843540100","89389692728800.4","102098316998291","106581273558300","",
"Russian Federation","RUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3777.2353728423","3428.76215270861","3492.7103142473","3490.45250498822","3098.80263930177","2930.67020113494","2662.10403424087","2665.77986699982","2643.92919598833","2737.57202398929","1834.86184283035","1330.75723561155","1771.59405905827","2100.35251171829","2377.52957748244","2975.12535330125","4102.36483299792","5323.46308263384","6920.18912483291","9101.25504905672","11635.2729337888","8562.81327716515","10674.9957825675","14311.0843159612","15420.8745413273","15974.6446270517","14095.648742954","9313.01362484996","8704.89841329594","10720.3325853448","11370.8134559314","11584.9953826104","",
"Russian Federation","RUS","Discrepancy in expenditure estimate of GDP (constant LCU)","NY.GDP.DISC.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Adjusted net national income (constant 2010 US$)","NY.ADJ.NNTY.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","705576166726.469","537285516438.785","433841748198.428","390313520885.01","467529616276.194","485301100531.514","454615204096.156","549214125032.705","669302696672.625","689389218367.71","712524740052.949","760579633537.847","873705241451.687","967339038754.987","1084431949108","1239044996152.78","1302651271259.46","1074447272898.66","1201073193981.63","1315985065723.68","1371233891674.94","1369981442680.23","1368729477683.66","1294194762938.16","1248753943884.26","1292286023300.74","1338894053063.79","","",
"Russian Federation","RUS","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46124622860463","6.27868864639719","6.15896120267987","6.31200395626704","4.50158349193906","4.68496656118068","4.7287319741793","4.78988524724913","5.04246949805709","4.87299977627708","7.60505577743429","11.203858403744","8.93013071407985","7.86237649220663","7.33776332954477","6.44295430588225","4.9101165772862","4.0777761423135","3.46894675237393","2.77080422880967","2.35648438204452","3.06344491337012","2.71173028830339","2.24028669996572","2.23556932737974","2.18151226800727","2.54066344554088","3.88398602924611","4.40537610893116","3.78142029884542","3.81440195696281","","",
"Russian Federation","RUS","Chemicals (% of value added in manufacturing)","NV.MNF.CHEM.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.77605336915985","8.96798285274122","8.51099792662039","8.18623058293664","7.81659492922768","9.36531484132871","9.25782400755794","8.60180332787302","8.49282015322233","5.47019100610867","10.6345502964358","9.0483290214868","8.80492566666377","8.43530046700253","7.99841039022414","10.3513706790713","10.0873479683962","10.416715442027","9.53976604687948","9.40708935418161","9.26481854628073","10.4515255043986","13.9759186242649","13.9890972374774","15.0991273045416","15.0991273055216","","",
